date,sza,argp2,delta,mak,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage,GHIera,GHIeracc,msl,ie,hcc,d2m,ghi
2016-01-17 21:00:00,67.90496486077167,413.2887710507758,-20.911958894428615,1.7555619251462913,530.3958,390.87760000000003,56.8925,242.51714833333332,20.35356,0.0028533333333332998,0.00034,0.001619999999999975,0.034185,0.0329683333333333,68.01666666666667,164.046875,277.0234375,101811.99375,-1.92098668e-05,0.15864181125,282.13668875,340.9918333333334
2016-10-26 20:00:00,63.0671656450481,502.7499523343027,-12.241453427921423,1.458227479133723,627.6099,489.9237,211.7421,263.59573,9.446638333333333,0.00557166666666665,0.0001,0.001703333333333325,0.036679999999999977,0.046259999999999996,69.2,323.2578125,368.48046875,101961.315,-1.6099132775000002e-05,0.00384521475,274.60149375,487.21316666666667
2016-07-06 14:00:00,55.09592613836189,620.4523142533255,22.736906378925212,1.1545791182540495,752.2941000000001,634.9596,634.9596,252.16469666666666,2.976305,0.005408333333333325,0.0009,0.0023,0.026681666666666652,0.015849999999999975,0.0,653.4746250000001,656.2870937499999,102213.55562500001,-3.5084464125e-05,0.1182861315,257.30181500000003,652.2194999999999
2016-05-01 20:00:00,72.60784553466053,300.08736926714283,15.033066608440611,2.2083889717033527,395.4499,292.77570000000003,289.0086,253.40208,8.090138333333332,0.0032,0.0005,0.001903333333333325,0.0262383333333333,0.0414866666666666,23.55,175.546875,194.9375,101236.04000000001,-4.969915577500001e-06,0.21709442225,272.767665,300.6175
2016-08-23 14:00:00,45.79477157406817,784.7758540994917,11.592493287471548,0.9476954293287573,933.1008,788.5894,788.5894,253.0707733333333,4.615271666666667,0.0055,0.0008,0.00211,0.036023333333333296,0.07564666666666665,0.0,807.3788999999999,806.2050875,101708.00875000001,-4.525476875e-05,0.0,258.22375,810.5333333333333
2016-05-23 18:00:00,55.01517635947718,628.7839325660681,20.54372073055993,1.152254870200471,756.3326,622.558,404.2246,239.38087,6.5280933333333335,0.0034,0.0003,0.00349666666666665,0.023628333333333324,0.060271666666666626,97.25,501.1171875,531.171875,101832.353125,-2.7053669375000002e-05,0.4187278775,267.45968999999997,571.936
2016-03-30 17:00:00,31.954238851174434,998.2293402161129,3.760986367607882,0.7788714297349599,1150.3283999999999,971.9892,929.8389999999999,243.66486666666665,10.735708333333335,0.001853333333333325,0.0001,0.0009,0.015253333333333324,0.04297166666666662,29.133333333333333,746.5078125,894.5625,101646.07875,-7.7182075e-05,0.4972610475,277.666835,1000.3086666666667
2016-07-30 19:00:00,61.473376535310464,509.9535722066466,18.608546644710813,1.3831287026797277,633.0478,510.4894,508.3041,259.01948500000003,5.711335,0.00538499999999995,0.0004,0.00239666666666665,0.030513333333333274,0.0453083333333333,9.383333333333333,409.64258125,408.12890625,100942.06937499999,-1.6267499e-05,0.0,255.674845,531.9845
2016-03-06 21:00:00,72.93164960368733,303.6954346864771,-5.643071324756795,2.2489307343646963,397.5865,279.9065,23.3652,249.58608833333335,16.699955,0.0032549999999999246,0.000259999999999975,0.0020283333333333,0.040281666666666625,0.04008166666666663,35.96666666666667,83.27734375,178.29296875,101826.10062499999,-9.586858125e-06,0.007438659687500001,280.04430375000004,307.1381666666667
2016-04-26 12:00:00,67.83381381861467,391.3383733277465,13.472923371828102,1.7502167240676536,501.9742,396.4705,135.7222,265.4839,5.891306666666667,0.0017,0.0,0.002385,0.013021666666666626,0.021453333333333276,100.0,335.41796875,443.921875,102488.853125,-2.4029024875e-05,0.0,267.13818749999996,98.84966666666665
