date,ghi,TOA,SZA,mr,GHIcc,GHI,Cloud coverage,GHIAdap,GHIAdap1,GHIl,GHIera,GHImerra
2013-10-10 14:00:00,833.0,1186.0192911674917,29.90005740379023,1.004022943756632,944.6205413905728,813.4071,24.45,807.4834869472135,807.4834869472135,740.85001,815.0,952.75
2013-11-04 10:00:00,196.0,282.22701951068933,78.25062616105637,4.162901894963429,153.8286318020533,81.7446,46.48333333333333,119.05549947783456,119.05549947783456,164.7500025,9.3125,119.46875
2013-10-07 21:00:00,85.1,262.3686613589412,78.9248890583423,4.397440073364022,139.55624535912497,10.1465,97.0,49.5654311501406,49.5654311501406,76.625,395.53125,182.6875
2013-08-13 20:00:00,33.36363636363637,425.909730373904,71.28768299959009,2.6881161897325376,272.60747019999224,25.9138,93.11666666666666,96.68887583964069,96.68887583964069,42.15,235.75,294.375
2013-11-03 18:00:00,890.1,1130.0969780018645,35.33718317962691,1.066789050400896,891.5073187492783,839.1134999999999,33.75,794.9743368767197,794.9743368767197,905.37501,916.6875,815.5
2013-10-18 12:00:00,562.0,814.3754892205736,53.65520545247818,1.466504073331112,606.6542283613044,522.0522,24.9,534.6667100507575,534.6667100507575,607.67501,348.9375,593.5
2013-04-27 12:00:00,328.45454545454544,508.1098580403092,67.74709643673718,2.284605126632176,341.00427029400004,293.3892,68.33333333333333,310.50267956524027,310.50267956524027,354.2,124.25,354.0
2013-01-28 14:00:00,878.7272727272727,1219.749377539441,29.45357410831106,0.9995851042159284,972.1497751980104,934.5682,68.46666666666667,844.4381052761354,844.4381052761354,953.475,734.90625,1047.0
2013-05-30 15:00:00,368.6363636363636,887.4132864740948,47.871809272672856,1.2964607429208637,676.9172136973218,490.7881,94.5,477.75174738872806,477.75174738872806,436.750005,406.0,742.25
2013-02-24 11:00:00,121.45454545454544,391.925824859512,73.58924781028811,3.0422661569986835,240.99819629709387,80.5124,98.13333333333334,118.45864551584388,118.45864551584388,178.575005,33.6875,317.5
2013-04-30 19:00:00,335.2,650.5788976149042,60.946455156105735,1.787043624855179,464.4597229529024,215.1103,100.0,247.1586517859102,247.1586517859102,293.7750075,426.5,487.125
2013-08-04 17:00:00,646.2727272727273,938.8335875425267,44.810880221156594,1.226116770709062,723.3974941500718,751.4146,0.0,686.696425271898,686.696425271898,752.3000099999999,786.15625,782.5
2013-11-22 19:00:00,352.1111111111111,957.9235511731852,46.6770289654517,1.267635879351798,733.7119684634179,317.4782,100.0,349.24419502591786,349.24419502591786,468.675,618.625,411.625
2013-10-01 11:00:00,313.55555555555554,444.87801002506666,70.92355333308754,2.6397684667641297,286.339726783173,227.9318,21.0,259.41206107272376,259.41206107272376,294.79999999999995,68.59375,295.0
2013-09-17 14:00:00,231.66666666666663,1070.6937374207384,37.54909174785712,1.0975545312531625,840.7472227337552,381.3268,100.0,389.6376951458645,389.6376951458645,500.425005,415.5,901.25
2013-10-08 13:00:00,656.1111111111111,1005.3453297208268,42.63703556168555,1.182568051508441,779.5673830564482,674.2053,0.0,695.7536699827177,695.7536699827177,657.12501,578.3125,797.0
2013-09-25 17:00:00,895.2222222222222,1168.9415691844822,30.49263793555233,1.010069084977819,930.1533341755518,949.9384,0.0,863.8620744099268,863.8620744099268,950.20001,1012.15625,1004.25
2013-05-15 20:00:00,55.90909090909091,340.1703255329552,75.18417835669136,3.350091407955659,202.19313549513453,18.8789,100.0,69.38629650587671,69.38629650587671,61.72500025,244.1875,231.0
2013-02-09 13:00:00,729.8,994.6012772722888,44.55081674409815,1.2206461155761976,766.9749165042543,748.783,12.083333333333334,706.3330822452211,706.3330822452211,734.70001,515.5625,670.0
2013-02-19 12:00:00,214.27272727272728,708.0656967758028,59.382942031750446,1.7046945995592118,510.9329698952359,185.5514,100.0,236.6466844948453,236.6466844948453,334.75,118.03125,622.5
2013-04-07 17:00:00,562.7272727272727,1109.4074837886262,35.13400043284692,1.0641275546294062,875.5378809137926,442.607,85.08333333333333,466.100228325902,466.100228325902,360.150005,640.21875,872.75
2013-09-26 17:00:00,435.55555555555554,1172.7259754918566,30.232006061556667,1.0073876564074995,933.5494257105556,920.7575,0.0,860.4193216456142,860.4193216456142,915.72501,1011.0,999.5
2013-10-19 17:00:00,496.55555555555554,1246.8975784530355,24.917620211844564,0.9598219334901624,999.9377426503188,921.8006,59.45,850.8449539540297,850.8449539540297,983.325,848.21875,1063.5
2013-07-08 12:00:00,85.63636363636364,355.47838007554884,74.33306344493923,3.178310723761677,215.312022420926,39.6122,100.0,85.2219803066682,85.2219803066682,182.4250025,23.0,240.375
2013-01-12 17:00:00,593.7272727272727,1361.580558854516,14.274550371887509,0.8983443499553528,1102.5532626862416,983.4122,52.48333333333333,917.7293185944447,917.7293185944447,1059.775075,919.09375,663.0
2013-01-01 16:00:00,229.3333333333333,1404.975918634011,2.0846087000891287,0.871271874605392,1142.6463487007195,567.1452,100.0,440.4915635444695,440.4915635444695,579.175,268.71875,829.25
2013-11-02 20:00:00,83.33333333333333,636.7367008242591,62.62280490196399,1.88622020886688,448.84891307110223,31.7253,97.5,117.2370661472741,117.2370661472741,12.4000005,283.40625,535.25
2013-02-08 20:00:00,354.72727272727275,791.4069299622232,55.46962864587899,1.5328353922400049,584.2542469286133,553.3383,9.9,540.7560779833008,540.7560779833008,598.000005,692.6875,328.75
2013-11-02 17:00:00,328.6666666666667,1280.4125277865166,22.37621552643737,0.9413981555705264,1029.7827409098156,580.0148,87.91666666666667,557.4957841227063,557.4957841227063,697.55001,467.75,1080.0
2013-09-02 15:00:00,773.0,1093.8244983956715,35.26515043617176,1.0658424424260018,863.0161979750519,892.3492,0.0,806.6456726149445,806.6456726149445,883.575,797.5469,938.75
2013-10-12 21:00:00,10.0,274.10354929820704,78.45557630050682,4.231525538148585,148.33437799109592,12.7079,42.766666666666666,92.05990670813694,92.05990670813694,45.92500125,213.0,201.5
2013-05-10 16:00:00,550.2,987.0254545511244,42.2399914398305,1.175124383574017,766.196110344835,796.8588,13.216666666666669,723.7903676995713,723.7903676995713,782.9000100000001,756.03125,799.0
2013-02-21 12:00:00,416.0,702.5115536867305,59.61981607135838,1.7166015120134834,506.13754245724994,308.3967,100.0,320.24963352170306,320.24963352170306,383.3,174.9375,465.375
2013-09-30 21:00:00,103.4,246.9526079296228,79.54130049850411,4.635920227195486,128.16147658839307,27.776200000000003,92.5,61.82917068018995,61.82917068018995,178.95000249999998,357.96875,216.5625
2013-07-15 20:00:00,182.3636363636364,341.6992534328268,74.96584737836523,3.304246276490552,204.1216269538444,126.1424,67.85,163.41272650218426,163.41272650218426,233.2000025,219.125,230.375
2013-11-04 14:00:00,987.2222222222222,1263.0945172106185,24.308565573187728,0.9551697774906304,1013.6635298804748,1004.8948,73.51666666666667,889.6635680274475,889.6635680274475,1015.025025,856.6875,1020.5
2013-07-19 20:00:00,169.36363636363637,352.0562239303025,74.5087165921754,3.212276743559244,212.44223974061765,83.1062,88.66666666666667,121.53795812440671,121.53795812440671,190.65,321.875,233.125
2013-02-22 15:00:00,359.3636363636364,1295.4642945655348,21.09135234429311,0.9330385390288636,1043.2598595528336,455.2303,100.0,401.6856408028336,401.6856408028336,555.92501,595.96875,939.75
2013-02-02 17:00:00,931.0,1351.481390968023,14.954462618071014,0.9011216884254076,1093.8907484697795,857.0953000000001,46.5,845.4190992998576,845.4190992998576,717.875,1063.9688,867.0
2013-01-08 20:00:00,546.8181818181819,803.0195307891715,55.1558746787712,1.520831862761857,593.7896646282544,295.7806,79.28333333333333,353.8273843548169,353.8273843548169,541.575005,646.5625,178.625
2013-09-11 16:00:00,784.0,1168.8607864772782,29.728951984698288,1.0023104113378178,931.1999843235952,891.4866999999999,0.0,851.7729289647085,851.7729289647085,855.1500100000001,927.0,969.25
2013-10-22 15:00:00,1042.2,1321.309970947736,16.359871434492625,0.907323903321062,1068.41440514541,1068.44,32.6,967.951873101953,967.951873101953,1070.6000250000002,993.59375,1118.0
2013-04-19 13:00:00,538.7,776.4644470256167,54.81414819407673,1.5080200473980592,575.1510347384211,565.1733,10.416666666666666,541.6620592135188,541.6620592135188,581.5250100000001,339.625,610.5
2013-09-15 19:00:00,30.33333333333333,781.5739827417333,54.592699494474566,1.49985990924318,579.5775524637478,60.15560000000001,100.0,127.20874753210715,127.20874753210715,197.8,515.40625,661.5
2013-05-01 14:00:00,549.9090909090909,902.7398642832968,47.60841284606371,1.2899461814287028,689.2465678478184,605.0626,100.0,558.6627818370762,558.6627818370762,651.45001,334.75,709.25
2013-08-12 15:00:00,722.0909090909091,981.6434217744272,42.29343864902731,1.1761176728198786,761.9073322650755,795.0272,0.0,721.9183987018431,721.9183987018431,787.6,694.5469,852.25
2013-07-13 15:00:00,624.5454545454545,869.0906633509372,48.70624809579775,1.3177243023429062,660.9456474760226,701.0401,0.0,638.3354904630831,638.3354904630831,681.65002,528.875,750.75
2013-10-31 19:00:00,311.0,903.3080129738393,49.23271048037651,1.3316477787480698,685.6191656826691,412.3727,100.0,422.52904727446594,422.52904727446594,574.750005,846.6875,703.0
2013-06-04 14:00:00,493.45454545454544,775.339049903386,54.06112837264158,1.480715254464679,576.4545325792758,404.6054,51.45,440.481204942557,440.481204942557,410.55001,338.28125,649.75
2013-07-14 18:00:00,506.8181818181818,750.5226506870077,55.26233801036112,1.5248787875947478,554.667377876616,598.212,0.0,546.6279043429856,546.6279043429856,594.975,682.65625,608.25
2013-03-05 21:00:00,84.36363636363636,406.4343153927099,72.88805380854843,2.9245262035435853,253.2385366230342,62.9304,91.13333333333334,115.79676416209672,115.79676416209672,262.725005,277.03125,215.3125
2013-10-19 19:00:00,511.44444444444446,873.3646574354236,50.56293608815487,1.3686945667675383,659.4545399190376,531.1226,17.033333333333335,566.9642521382759,566.9642521382759,661.20001,744.03125,722.25
2013-02-02 13:00:00,731.3,1011.6834235928744,43.67899126068116,1.2028346396480325,782.1667881380657,754.6293000000001,19.73333333333333,715.8285313021282,715.8285313021282,772.0,539.40625,815.75
2013-07-25 18:00:00,469.3636363636364,784.7002737341018,53.515907247874566,1.4617064369193171,584.9322152681583,505.9583,71.5,492.7231393404239,492.7231393404239,616.5,720.96875,629.75
2013-10-10 20:00:00,38.55555555555556,577.477474715283,65.03306256208474,2.052891795819071,398.66248272022847,23.8994,100.0,107.20682476124408,107.20682476124408,91.8750025,365.15625,417.125
2013-11-06 20:00:00,404.3333333333333,647.8952970354818,62.1577883697352,1.857470390079084,458.38752723918657,391.0961,22.75,412.2787397025655,412.2787397025655,489.97501,575.21875,555.25
2013-11-23 12:00:00,635.2,891.6286297790688,50.32671475955294,1.3619128561037184,673.8839999572517,601.0555,25.216666666666665,599.5220843688728,599.5220843688728,654.40001,424.5625,648.0
2013-04-15 20:00:00,288.27272727272725,474.3617026326265,69.43576994333681,2.459824664665199,311.7910828516958,327.47540000000004,0.0,308.09878491621,308.09878491621,347.300005,498.59375,344.0
